num_pedido;cpf_cliente;status;valor_total;dt_pedido;canal
50608;51226581706;cancelado;1.562,52;06/06/2025;App 
51482;123.199.566-11;cancelado;1863.07;2024-10-21;App 
53438;03632623775;ENVIADO;191,65;2024-11-29;SITE
52058;01807642500;pago;148.21;2024-01-25;site
60109;659.194.066-90;canc;2.318,71;30/09/2025;app
59598;69094142503;cancelado;1009.83;25/03/2024;SITE
61217;644.410.619-27;pago ;2.828,14;25/12/2025;marketplace
68034;159.446.333-60;pg;861,82;2024-01-25;SITE
54172;17758015867;CANCELADO;360,41;2024-11-24;App 
64828;70207397090;PAGO;3322.26;2025-12-21;SITE
51452;95547120065;ENVIADO;1.751,15;2026-03-06;app
69788;601.883.041-85;CANCELADO;949,70;2024-08-25;site
58501;732.204.484-38;canc;180,65;2026-05-04;app
52407;578.782.809-75;cancelado;1.115,85;2024-04-25;SITE
66935;682.874.259-13;cancelado;374.51;29/10/2024;app
53623;808.226.799-22;PENDENTE;1.466,63;2026-05-12;app
69194;35083700620;cancelado;1037.74;17/07/2025;marketplace
62782;70332158357;canc;2851.21;10/09/2024;SITE
55760;70664890040;CANCELADO;2.897,16;2025-01-08;app
59964;365.426.241-47;canc;1447.50;2024-12-05;SITE
63709;68011923617;pendente;646,06;23/04/2024;App 
50271;886.570.738-03;cancelado;711.11;24/12/2025;site
53548;471.494.974-89;pago ;2927.52;26/05/2026;App 
56950;89802213128;pg;1811.72;15/09/2024;SITE
62174;97731739414;PENDENTE;1.715,06;2024-12-22;app
52719;234.898.376-14;pago ;2337.36;17/05/2025;App 
61504;854.991.579-36;pendente;3145.10;2024-01-04;marketplace
50377;444.392.840-51;pendente;2938.92;14/07/2025;app
62114;99408477260;pendente;1.015,43;2026-05-21;site
52919;34394635756;enviado;1.182,63;26/11/2025;App 
67339;77037379689;enviado;2226.08;2025-05-25;SITE
63728;40403976227;Pago;266.97;2025-09-28;site
63665;76647124322;cancelado;461,36;29/07/2024;app
58877;065.152.701-51;pg;257,30;05/10/2025;app
54313;60686866399;enviado;2.256,08;2025-09-18;SITE
65622;586.539.276-03;PAGO;676.37;2024-07-31;marketplace
63253;329.314.939-10;ENVIADO;2.031,84;2025-08-22;marketplace
58516;41651623104;pendente;991,02;06/09/2025;marketplace
51055;57175322704;Pago;1.328,12;2024-02-13;marketplace
59636;675.665.051-30;PAGO;1.573,55;11/09/2024;marketplace
69260;61904244653;PAGO;2947.58;2026-04-22;SITE
53629;01752400194;ENVIADO;1000.38;2024-11-30;marketplace
69372;30878875280;PENDENTE;1.818,68;04/04/2025;site
56747;45592815131;PENDENTE;2.278,21;2026-02-15;App 
60067;144.734.043-40;Pago;2.531,50;2025-12-29;app
61833;901.259.968-70;pendente;3416.77;30/12/2025;site
69581;071.081.653-76;pago ;758,24;12/04/2024;SITE
52711;77565658863;ENVIADO;2558.25;21/03/2025;app
57482;347.789.489-80;enviado;1137.22;27/05/2026;SITE
61962;81399017845;pg;1.688,90;2024-11-17;marketplace
58395;53485645087;pg;2345.26;01/01/2024;SITE
57646;32267911175;cancelado;3200.83;2026-06-10;marketplace
55392;44324006172;canc;1246.29;2025-04-20;SITE
50966;65685869789;PENDENTE;744,37;30/12/2024;app
66573;850.664.878-59;pg;334.08;2025-05-19;SITE
68442;029.333.346-74;pg;3.415,45;2025-11-06;site
69610;22212683936;enviado;1.855,06;2025-02-01;site
61697;78596969160;Pago;2665.96;04/02/2024;App 
63124;400.023.767-50;pago ;2.471,96;2024-08-10;marketplace
56421;34615717334;PAGO;2.721,39;03/10/2024;site
65484;325.016.993-51;canc;435.57;2025-04-01;app
55929;145.019.623-30;canc;2390.47;2024-04-15;app
58271;294.252.516-90;enviado;322,12;06/01/2024;app
54957;70420977694;PAGO;869.23;19/02/2026;App 
67041;41389288803;ENVIADO;1.278,22;2025-02-10;SITE
53511;93002819093;enviado;1396.83;13/07/2024;App 
66127;538.687.612-09;PENDENTE;1685.09;05/05/2024;site
53849;24043474113;CANCELADO;2.450,39;2024-06-08;marketplace
64287;14111581641;cancelado;42.07;2025-09-10;App 
50084;259.212.985-57;ENVIADO;1030.63;2024-05-25;marketplace
68585;027.647.142-38;pago;3124.34;19/05/2025;marketplace
67031;018.174.973-40;CANCELADO;2.753,87;2024-03-22;App 
63378;25209452301;pago ;1569.99;2024-08-25;SITE
51416;66239567191;pg;657.34;2024-03-31;App 
54543;56971716256;PENDENTE;506.67;20/02/2025;App 
68699;82623298645;ENVIADO;1381.59;12/05/2025;site
59644;787.963.387-17;ENVIADO;3.057,01;18/04/2024;app
58554;714.351.200-19;PENDENTE;37.29;2025-09-07;site
55761;29870109314;pago ;1082.60;2024-07-29;SITE
50643;71775024830;pg;1581.31;2025-09-24;site
65193;47521127528;pendente;1611.15;2026-02-12;App 
68546;89818999320;PAGO;187,66;09/11/2024;SITE
62664;30491341008;pendente;1856.84;05/05/2025;SITE
56718;250.411.855-49;enviado;1.398,55;08/01/2024;app
52429;85786712605;ENVIADO;2.273,61;24/03/2025;app
68403;207.570.464-36;cancelado;1183.29;2024-09-01;site
64300;99013983715;pendente;383.11;26/05/2024;marketplace
55486;27190581499;cancelado;2845.32;2025-10-08;App 
65843;838.149.623-38;pg;2.697,48;02/01/2024;App 
65598;767.873.880-39;pendente;2.199,07;03/01/2024;SITE
69474;143.097.427-34;pago ;2.524,30;2026-04-09;marketplace
50313;56069559975;Pago;3.276,62;29/03/2025;app
51101;310.398.688-27;cancelado;2518.09;25/06/2024;site
62076;77366098531;pago;1.929,26;26/08/2025;SITE
62537;705.121.075-05;canc;860,50;2024-11-02;SITE
62772;400.796.589-70;ENVIADO;2599.10;2026-05-28;app
66928;54419043725;pg;3.416,47;2025-03-04;marketplace
55720;33601078619;pg;343,20;2025-11-17;App 
55804;85849165800;pago ;2.378,11;13/06/2026;site
54577;343.946.357-56;enviado;713.45;2025-03-12;App 
60600;65032077275;canc;2913.71;13/03/2025;App 
64682;46835652187;pendente;3116.54;15/08/2024;SITE
65424;72566872309;CANCELADO;2272.66;02/06/2026;marketplace
69752;310.915.719-53;cancelado;1.590,92;2026-03-31;app
69907;939.560.898-63;ENVIADO;1046.23;2025-08-02;App 
55963;683.353.910-33;ENVIADO;345.52;05/03/2025;app
66769;03744571904;ENVIADO;2061.89;15/10/2025;marketplace
62713;895.065.731-74;Pago;1242.72;16/06/2026;site
59096;90809983974;PAGO;1788.36;07/05/2025;App 
67610;326.096.856-37;PENDENTE;1612.32;2026-01-31;SITE
64032;27254495539;Pago;2904.27;18/08/2024;app
58102;822.378.870-55;pendente;1.782,09;04/09/2024;app
53237;914.804.054-18;enviado;89.32;2024-01-27;marketplace
54316;139.294.287-09;pago ;2.914,21;2024-01-31;site
56958;024.972.439-13;cancelado;900.23;28/05/2025;app
68696;580.018.731-29;PENDENTE;3100.90;2025-04-19;site
52214;32588076122;pago ;1.328,55;2025-01-22;SITE
61397;984.522.059-29;ENVIADO;3195.66;2026-02-08;SITE
54873;58438356931;cancelado;2269.40;2024-10-16;app
59397;77842510849;cancelado;487.36;13/05/2026;SITE
69549;64693656127;pendente;3.036,38;21/02/2026;app
53882;79892237676;PAGO;1887.43;08/04/2026;app
60186;00911498940;pendente;2.681,31;28/08/2024;app
57356;734.953.810-31;canc;1179.17;2025-11-28;SITE
58230;90855765712;ENVIADO;970.40;28/05/2026;site
68302;13361386101;pg;2.090,32;2024-01-25;App 
50839;41537405195;enviado;801.16;2026-06-11;App 
66347;12190518881;enviado;2845.77;2024-05-19;site
69958;552.241.134-15;canc;102,17;23/01/2026;site
60758;30100090893;canc;1399.76;2026-04-17;app
50556;703.120.735-50;PAGO;1748.49;10/03/2026;marketplace
56194;62402384905;canc;873,29;2026-01-22;App 
67694;415.148.881-22;enviado;1097.36;2025-09-02;SITE
51952;209.283.534-35;Pago;2.003,52;03/06/2024;App 
62462;039.863.834-92;canc;2.059,49;24/05/2024;App 
57591;151.632.956-24;canc;1501.64;24/05/2025;App 
58225;30100090893;PENDENTE;1.664,87;2026-02-17;App 
57028;317.236.670-72;canc;1.271,02;2024-11-29;marketplace
63872;09065194037;CANCELADO;2328.23;25/04/2025;marketplace
51431;223.025.300-04;Pago;1.901,85;2024-09-10;site
55549;977.104.568-71;enviado;2590.51;01/08/2024;marketplace
53037;68190987747;pendente;1.402,84;05/05/2025;SITE
54699;022.743.303-36;Pago;437.93;2024-02-01;app
56017;095.425.275-61;pago ;1.552,89;2024-01-09;marketplace
62175;51158270267;pago ;464,77;28/09/2025;App 
54945;42607819792;pago ;3424.93;03/01/2026;SITE
55851;690.246.664-57;pg;830.50;04/04/2026;site
53728;78735540400;pendente;3.224,39;2024-07-29;site
69519;53286178004;ENVIADO;3170.04;2025-08-03;App 
64708;010.651.333-83;pago ;3335.50;2026-03-26;app
67163;106.455.820-85;canc;2672.26;03/12/2024;marketplace
60173;37237660489;pendente;1269.42;2024-01-22;App 
51054;733.329.732-23;cancelado;1383.77;2024-10-03;site
57730;861.728.470-66;pago ;315.72;2025-02-12;marketplace
62070;99865642204;enviado;1.674,45;2025-09-26;marketplace
51190;12884414282;pendente;1.180,93;2025-08-08;App 
67444;46831465099;cancelado;1229.63;24/12/2024;SITE
67524;659.194.066-90;PAGO;111.53;2026-05-09;SITE
53290;805.423.357-43;pago;313,51;2025-11-18;site
61666;24945147540;PAGO;1.990,24;2025-05-27;marketplace
51045;648.409.270-22;PENDENTE;812,00;01/02/2024;site
52173;508.825.704-04;cancelado;1012.62;30/08/2025;SITE
65701;042.519.952-52;PENDENTE;2.760,16;2025-03-24;site
63173;53331537799;enviado;547,21;23/02/2025;App 
61282;09810094418;PENDENTE;1424.01;26/05/2026;SITE
61630;62593286563;PAGO;372.94;2026-02-04;site
55678;843.991.062-20;PAGO;3054.99;2024-02-25;App 
68440;68049187209;pago ;1.421,33;15/10/2024;app
52119;219.764.039-95;cancelado;2800.98;07/06/2024;SITE
58278;52343194661;ENVIADO;1.737,19;2025-12-23;app
55665;93391373296;pg;2.221,42;29/01/2025;marketplace
51557;99257099202;CANCELADO;2467.53;02/01/2024;App 
59707;72366117604;pago;3101.55;18/10/2025;SITE
50438;917.913.860-83;PENDENTE;2.383,46;19/08/2024;SITE
65983;99013983715;enviado;2.548,19;28/07/2025;SITE
54923;32638902128;PENDENTE;1471.31;2024-03-13;site
64086;64249442810;Pago;2581.53;20/12/2025;SITE
51082;929.427.021-17;pago ;2003.98;2025-02-17;site
55422;609.228.937-73;cancelado;1196.73;29/03/2026;site
59674;773.477.496-20;pago ;168.78;26/05/2024;marketplace
62463;159.826.810-40;Pago;204,14;02/12/2024;SITE
65441;030.021.436-77;canc;3.053,97;2026-04-02;app
69205;152.291.073-59;Pago;2.524,09;24/07/2024;SITE
61471;578.446.834-06;Pago;1.989,43;28/01/2026;SITE
59011;837.936.315-91;pg;3.292,92;17/09/2025;SITE
60529;51875692606;pago ;2998.07;11/11/2024;app
57226;455.278.762-45;canc;1.967,05;2024-02-27;SITE
63390;74259144766;PENDENTE;2737.28;14/01/2024;site
58951;43160325008;pg;1601.09;22/04/2024;SITE
52855;598.909.066-86;pg;2.088,49;2025-07-08;site
61892;335.784.370-69;CANCELADO;2.706,75;27/03/2024;App 
69503;774.592.541-00;Pago;2.423,28;2025-05-29;marketplace
67977;62720536490;Pago;35.05;2024-01-04;site
60675;317.349.963-82;PAGO;1854.21;2026-02-15;marketplace
52327;82237887055;pendente;1567.56;28/05/2024;site
66137;46175926528;pago ;1.666,97;26/12/2025;SITE
58696;89786103157;CANCELADO;3.161,44;06/09/2025;marketplace
67866;94099375153;pendente;1478.69;22/05/2024;app
57287;66552488505;pg;405,14;2024-10-09;SITE
57090;58391115380;pago ;557,47;02/06/2024;SITE
67595;95311123559;PAGO;971,39;27/05/2025;site
56637;988.380.374-50;canc;3366.00;2025-01-17;App 
57526;941.523.598-54;CANCELADO;1406.18;2024-12-25;app
60223;97341485086;CANCELADO;3448.85;2025-11-04;App 
60623;17518636387;ENVIADO;664,89;30/11/2025;SITE
66450;631.650.124-23;PAGO;2049.73;04/02/2024;App 
64946;52740456425;CANCELADO;2.531,26;2025-12-17;App 
68653;822.490.934-40;PENDENTE;1524.50;2024-02-18;SITE
53531;876.112.491-50;pago;329.45;13/04/2024;app
51444;19596027646;canc;843.46;23/02/2024;app
53362;46217643499;cancelado;1.236,75;2024-11-16;marketplace
55585;57166578181;pendente;270.67;30/12/2024;site
55901;26235960506;cancelado;3.248,46;2024-06-16;app
65511;40306750937;CANCELADO;2238.51;2024-06-25;site
65939;760.639.513-69;enviado;1.125,01;25/07/2024;site
55376;20512532266;cancelado;2587.23;18/02/2024;site
53861;72699519189;pago;1048.81;20/04/2024;SITE
51446;27772178824;pago;1402.89;2025-05-28;App 
69429;58076648769;PAGO;1876.31;2024-01-31;marketplace
50990;495.119.181-41;ENVIADO;1148.58;2025-12-18;marketplace
65822;06815583937;canc;3221.29;2024-12-03;site
51887;093.106.684-07;pago ;567,23;22/05/2026;SITE
53711;32909713768;PENDENTE;2.075,08;2025-04-16;marketplace
51871;008.059.801-30;pago ;794,08;2024-06-10;site
60837;992.563.114-96;Pago;1277.15;2024-05-04;App 
62009;247.777.444-18;pago ;1.633,55;2024-09-03;SITE
56615;254.993.145-94;PENDENTE;1.303,88;23/05/2025;site
69070;634.544.344-16;ENVIADO;3.255,64;2025-02-07;site
62253;59389676355;PAGO;539.28;26/05/2024;app
59638;157.706.759-26;pendente;1.151,42;18/12/2024;marketplace
51599;651.887.114-86;cancelado;3405.70;2026-03-03;App 
52002;278.943.788-28;enviado;3.449,43;2025-02-24;site
54955;63420988400;pendente;2.818,29;2025-04-05;App 
63706;68052457963;PAGO;2.392,21;2024-10-04;SITE
62474;731.585.149-66;pg;1.270,54;27/01/2026;marketplace
58771;50968019269;pg;833.67;2025-03-20;App 
63482;487.890.483-69;pago;3243.94;12/06/2025;app
67314;971.182.003-01;pago ;807,41;02/12/2024;App 
51272;602.791.261-82;enviado;1.438,72;2025-09-06;SITE
53852;799.412.642-10;pg;67,50;2024-12-09;app
56661;84401348001;enviado;1019.63;14/08/2025;marketplace
67366;815.883.225-30;PAGO;2618.57;15/10/2025;marketplace
62635;954.700.603-73;Pago;2466.97;16/04/2025;App 
55169;042.785.710-46;ENVIADO;1975.50;2026-03-21;app
66849;056.960.580-60;enviado;2.078,86;2026-06-01;app
59246;202.428.699-20;PENDENTE;1.475,01;2024-03-20;app
50717;464.201.819-09;pago ;2.463,02;2025-04-10;marketplace
53775;95417540153;pago;1556.64;29/11/2025;site
64619;46120584960;CANCELADO;2077.38;2026-01-10;marketplace
60490;14372598475;cancelado;819,11;27/09/2025;marketplace
65255;534.650.324-20;cancelado;2.656,35;01/06/2026;SITE
56072;47398470940;Pago;2480.80;2025-04-01;site
55025;22584819023;PAGO;633.45;2024-05-02;SITE
64851;48998358760;Pago;1.389,85;02/07/2025;site
63377;054.914.774-86;PENDENTE;2319.99;11/11/2024;marketplace
51155;238.849.696-92;Pago;3221.43;2026-05-09;app
51582;233.984.546-74;PENDENTE;2.648,19;2024-11-06;marketplace
53478;87657582421;canc;443.15;2025-01-14;marketplace
50879;529.540.054-91;pago ;2.589,04;28/11/2025;marketplace
55783;750.152.697-49;ENVIADO;1.291,58;13/10/2024;app
54507;407.992.164-02;enviado;666,57;2025-10-06;marketplace
56969;088.611.258-32;PAGO;2.030,86;14/05/2024;app
50661;16918536150;cancelado;2607.94;2025-01-01;SITE
62890;369.832.407-58;enviado;287,29;2024-02-11;marketplace
61626;24890567003;pg;3364.81;2025-02-11;site
61040;414.429.426-90;PENDENTE;421.42;2026-02-12;marketplace
61745;132.796.855-08;pg;490.66;14/03/2025;marketplace
65281;42418504808;cancelado;1449.05;2025-11-30;App 
51049;34213957993;enviado;2.496,88;2025-07-02;App 
51216;02489105582;PENDENTE;3224.09;17/07/2025;site
55702;34057179810;Pago;268,49;25/08/2024;app
66902;22287499580;pg;510.97;25/01/2024;SITE
51090;748.076.660-29;pg;249.08;2024-01-23;App 
56548;79531204020;ENVIADO;1.241,64;24/12/2024;App 
55209;526.351.004-70;CANCELADO;3.195,22;15/01/2025;marketplace
60579;40479416117;ENVIADO;72.72;28/09/2025;marketplace
50834;833.261.705-72;pago;3.248,84;07/01/2025;app
57460;077.732.175-05;ENVIADO;1.330,11;25/04/2025;marketplace
56624;81854805088;pg;785.67;2024-06-11;app
62811;279.346.290-01;enviado;2.972,59;02/12/2024;app
68415;85849165800;cancelado;2871.42;2026-01-09;marketplace
56888;94659205410;PAGO;516.54;2025-01-23;site
62465;266.350.570-64;Pago;1697.46;2024-01-21;SITE
57103;08026589386;cancelado;2255.11;2026-01-07;site
57147;577.364.140-25;PENDENTE;2867.24;29/06/2025;SITE
64779;18456727806;ENVIADO;2.684,72;2024-02-28;marketplace
56272;367.209.750-05;pg;3.041,39;2025-04-07;App 
57061;560.528.562-97;CANCELADO;1533.56;20/03/2026;marketplace
64022;04342299704;pago ;3.415,43;14/11/2025;marketplace
65291;96508269550;ENVIADO;2344.25;2025-02-11;marketplace
62148;799.420.613-12;pago ;364,13;05/08/2024;marketplace
61609;470.025.190-50;PENDENTE;115.27;21/04/2026;marketplace
59428;922.760.759-53;pago;2.353,83;26/05/2024;app
68554;564.162.987-16;pago;3006.48;2025-06-25;SITE
53025;523.253.774-15;cancelado;3490.75;2024-04-09;App 
62007;317.852.976-43;ENVIADO;1.350,42;2025-03-30;SITE
62409;05772504002;pago ;1130.63;03/12/2025;App 
57915;572.476.398-22;PENDENTE;2437.62;00/01/2025;marketplace
58523;259.047.292-78;CANCELADO;2.305,29;2026-01-07;SITE
64845;530.727.728-86;enviado;731.86;2026-02-15;app
56944;90448138891;pago ;2535.53;19/07/2024;app
57763;56743000388;ENVIADO;816.12;2024-07-22;SITE
53241;60922893773;enviado;3.420,88;11/03/2024;marketplace
56913;882.581.202-71;enviado;564,04;28/01/2024;marketplace
55404;264.187.939-51;pendente;1776.48;2026-04-18;SITE
61234;137.988.674-02;pg;1.506,37;01/09/2024;app
59279;61718670982;CANCELADO;3297.76;2025-05-28;App 
56332;38373579966;cancelado;2506.87;30/01/2025;app
51772;97752574686;PAGO;3063.03;07/11/2024;site
56900;583.230.241-97;pago ;3.031,93;2026-01-16;marketplace
64842;57352640797;pago;3.165,88;20/02/2025;App 
58243;13971912605;enviado;2.658,69;2025-03-29;App 
63081;999.219.212-74;cancelado;372,33;03/05/2025;site
54660;679.608.289-38;enviado;1213.89;2025-01-15;site
68768;16288448338;PENDENTE;558,03;13/03/2024;site
58375;93960733186;Pago;272.98;2024-09-14;app
55149;00651168015;canc;1.306,44;08/07/2025;App 
53990;825.164.653-78;CANCELADO;2940.82;28/11/2025;SITE
59457;413.892.888-03;CANCELADO;1007.93;11/05/2025;App 
56180;682.930.073-89;ENVIADO;2.759,82;04/01/2026;SITE
58446;369.812.006-27;cancelado;1915.47;03/03/2026;marketplace
60333;726.427.251-62;enviado;402,22;22/06/2024;App 
62473;096.348.936-43;PAGO;478,49;07/04/2026;App 
68881;71578729352;Pago;1.079,62;08/03/2025;App 
57557;08507491154;enviado;102.47;12/08/2025;site
63307;807.844.246-75;pago ;680.40;12/12/2025;app
69240;534.856.450-87;pg;779,26;2024-01-11;app
69075;675.481.386-52;CANCELADO;614,34;13/04/2026;app
59894;414.429.426-90;pg;3133.86;2024-08-30;site
54530;24014766950;ENVIADO;1900.30;2024-12-08;app
61275;297.253.983-43;Pago;1.773,93;2024-01-19;App 
57933;573.526.407-97;pago;395,19;11/07/2024;App 
61591;93805145306;pendente;741.66;11/11/2025;marketplace
67128;297.223.187-21;CANCELADO;181,93;05/02/2026;App 
67821;189.278.698-26;Pago;1.725,19;2025-09-03;SITE
63827;96510592061;PAGO;3151.79;2024-11-18;site
63050;044.646.389-29;enviado;1.881,71;2026-02-16;app
57580;741.764.344-22;canc;280,72;2024-04-02;App 
56213;55728768440;ENVIADO;1.282,01;2025-12-02;App 
65932;992.998.335-08;pendente;1955.38;2024-10-20;site
69679;205.125.322-66;canc;554.87;01/02/2026;marketplace
64525;884.968.066-00;pg;3350.20;21/09/2025;marketplace
55705;74077943329;cancelado;210,04;2025-09-02;App 
68506;794.975.675-61;enviado;2860.26;04/02/2024;site
51004;67734985203;PAGO;705.49;19/01/2025;app
66008;51627136193;CANCELADO;2.556,41;06/01/2025;marketplace
56509;204.106.496-00;cancelado;1.580,56;11/12/2024;SITE
68341;576.764.722-45;PENDENTE;246,66;2024-02-03;app
68078;67348153909;Pago;586,56;2026-04-27;app
67257;39391916554;CANCELADO;2.774,91;12/12/2024;app
64122;091.881.224-09;pago;507,39;2024-08-28;SITE
68637;77069392869;pendente;3425.00;2025-07-26;marketplace
57047;551.088.921-79;CANCELADO;2814.71;18/04/2025;marketplace
50981;56670191839;enviado;1.824,65;28/07/2024;SITE
67404;707.136.042-12;pago;632.27;17/02/2024;marketplace
52067;490.278.742-39;PAGO;1.971,26;2024-05-11;site
61168;437.104.582-00;ENVIADO;494.96;14/12/2025;App 
60629;74028231647;canc;2.483,90;2025-07-12;App 
65674;083.402.897-21;enviado;827.37;25/05/2026;app
68187;43171390060;pago ;1044.86;2025-12-16;SITE
55750;538.476.691-33;pago;3350.14;18/12/2025;app
68405;369.812.006-27;PENDENTE;2161.89;2024-09-25;app
54470;34280138753;PAGO;1990.19;13/06/2024;SITE
52285;10324171455;Pago;890.92;06/06/2025;App 
59682;494.999.524-38;PAGO;3.148,62;2024-07-06;app
68162;02948747805;CANCELADO;3233.26;2026-02-17;App 
65127;844.565.520-50;Pago;2.690,71;2026-03-30;marketplace
60245;880.497.046-45;enviado;143.34;2024-01-27;site
62417;08595514909;pg;610,05;2025-09-02;app
57416;20796448159;canc;2.769,49;2026-05-17;marketplace
55241;964.741.331-98;pg;1984.92;27/03/2025;marketplace
53007;635.064.272-45;canc;245.76;2025-01-06;SITE
53615;878.015.739-43;pago;3194.96;2024-11-29;App 
62904;53542372463;ENVIADO;213,05;26/11/2024;app
64520;99465012360;ENVIADO;2393.39;2024-04-17;App 
64801;25486150814;cancelado;1125.13;14/05/2026;SITE
62833;08144152964;canc;1.008,57;03/01/2025;SITE
56452;05955184279;Pago;2.492,31;2024-06-18;app
51762;964.176.570-19;pg;3.243,29;05/04/2026;App 
52394;469.142.840-25;canc;1.308,86;31/04/2025;site
54825;804.589.542-09;pg;1.367,51;05/05/2024;SITE
59876;748.928.231-47;CANCELADO;359,69;13/03/2024;app
54388;92413373381;PAGO;163.94;2026-04-05;app
56741;168.289.821-00;enviado;2.060,34;30/08/2024;marketplace
51240;131.761.586-70;pago;2.887,50;2026-01-08;site
65313;470.303.663-01;Pago;129.50;02/12/2024;App 
63180;32524485307;cancelado;1636.20;02/10/2025;app
50202;56553400202;enviado;439,36;2026-01-31;marketplace
50058;684.604.126-52;enviado;2.627,43;2025-09-03;marketplace
54850;168.289.821-00;pago;324,32;17/10/2024;App 
54145;295.790.354-74;pago ;598,78;2025-07-30;App 
67017;64176927445;ENVIADO;3.411,77;19/12/2024;App 
54547;383.890.117-78;CANCELADO;2830.55;2026-02-06;SITE
63828;805.129.276-69;pago ;2.888,81;2025-01-27;SITE
54091;73748969058;CANCELADO;147,80;2026-04-28;app
54549;03852857953;ENVIADO;1.924,52;2024-06-11;App 
