id_legado;cpf;nome;email;cidade;dt_cadastro
4591;43512904556;Fábio Peçanha;fabio.pecanha3591@gmail.com;Santo André;2023-01-30
3333;77069392869;José Silva;jose.silva2333@gmail.com; Curitiba  ;16-09-23
2289;332.672.446-25;Válter Souza;valter.souza1289@gmail.com;sorocaba;22/12/2023
14782;422.256.246-74;LUÍS SIMÕES;contato5782@hotmail.com;Goiânia;28/07/2023
2702;156.438.029-70;João Araújo;joao.araujo1702@gmail.com;Santo André;2020-05-28
4487;8507491154;Fábio Gonçalves;fabio.goncalves3487@gmail.com;Rio de Janeiro;2023-09-27
6498;293.541.073-46;José Silva;jose.silva5498@gmail.com;SANTO ANDRÉ;2021-12-23
6395;11259667936;Conceição Peçanha;conceicao.pecanha5395@gmail.com;Rio de Janeiro;09/09/2021
5491;55197263458;Conceição Assunção;conceicao.assuncao4491@gmail.com;santo andré;01-04-25
3157;5149618055;Válter Barbosa;valter.barbosa2157@gmail.com;Santo André;30-10-24
3655;31766024483;Sebastião Machado;sebastiao.machado2655@gmail.com; NITERÓI  ;22-05-21
5925;25744338748;José Araújo;jose.araujo4925@gmail.com;Campinas;02-06-21
4790;12415212121;Patrícia Machado;patricia.machado3790@gmail.com;Rio de Janeiro;2019-07-04
2576;295.458.583-89;Sebastião Araújo;sebastiao.araujo1576@gmail.com;Niterói;2020-09-19
6075;373.900.713-38;Conceição Machado;conceicao.machado5075@gmail.com;São Paulo;2021-04-16
4450;93181312592;Luís Silva;luis.silva3450@gmail.com;Niterói;2020-02-28
5547;321.974.656-00;Mônica Barbosa;monica.barbosa4547@gmail.com;Goiânia;24-11-24
5810;29860377987;Válter Assunção;valter.assuncao4810@gmail.com;Curitiba;04/05/2024
3800;35153474372;José Simões;;VALINHOS;2019-04-16
3986;776.012.316-74;Válter Simões;valter.simões2986@gmail.com; São Paulo  ;30-04-23
6586;236.499.798-45;José Ribeiro;jose.ribeiro5586@gmail.com;Valinhos;03-10-25
2983;593.558.810-29;André Gonçalves;andre.goncalves1983@gmail.com;Sorocaba;06-01-24
3069;93972048742;Antônio Assunção;antonio.assuncao2069@gmail.com;Belo Horizonte;06/08/2023
2710;75493934353;Sebastião Machado;N/A;Rio de Janeiro;2021-01-20
2003;32553983557;Antônio Ribeiro;antonio.ribeiro1003@gmail.com;Sorocaba;12/07/2024
5094;009.224.117-43;Conceição Assunção;conceicao.assuncao4094@gmail.com;Goiânia;03/06/2024
5782;858.976.811-20;Conceição Assunção;;Belo Horizonte;13-12-23
5913;94493099810;Patrícia Araújo;patricia.araujo4913@gmail.com;Valinhos;17/11/2020
5787;68585760533;Válter Assunção;valter.assuncao4787@gmail.com;Niterói;16/01/2023
2548;19630399555;Sebastião Simões;sebastiao.simões1548@gmail.com;Belo Horizonte;14/08/2025
5210;75798802701;João Machado;joao.machado4210@gmail.com;Rio de Janeiro;22/10/2019
1561;27365271787;José Gonçalves;jose.goncalves561@gmail.com;Sorocaba;2022-03-01
5948;46395556444;José Peçanha;;Sorocaba;06/03/2024
1683;10672872803;João Ribeiro;joao.ribeiro683@gmail.com;Belo Horizonte;2022-01-15
2762;33064098047;Luís Simões;luis.simões1762@gmail.com;Curitiba;2019-08-17
1839;84409712306;Mônica Peçanha;-;Goiânia;24/02/2019
1315;211.175.186-39;Célia Machado;celia.machado315@gmail.com; Goiânia  ;30-11-20
6324;9306338651;Maria Peçanha;NULL;Valinhos;23/09/2020
1588;07279103375;Célia Gonçalves;celia.goncalves588@gmail.com;Rio de Janeiro;2025-06-20
6448;84465248806;Conceição Gonçalves;conceicao.goncalves5448@gmail.com; RIO DE JANEIRO  ;2021-06-17
4713;617.247.273-97;Válter Barbosa;valter.barbosa3713@gmail.com; São Paulo  ;30/12/2021
5961;84808522837;Antônio Barbosa;antonio.barbosa4961@gmail.com;RIO DE JANEIRO;07-11-20
6260;14320548800;Ana Simões;ana.simões5260@gmail.com;Campinas;2023-12-01
5761;17284712732;Fábio Gonçalves;fabio.goncalves4761@gmail.com;BELO HORIZONTE;16/06/2024
4942;509.466.605-30;Válter Silva;valter.silva3942@gmail.com;NITERÓI;17-01-21
1808;955.151.229-41;Sebastião Gonçalves;sebastiao.goncalves808@gmail.com;Rio de Janeiro;07-12-19
2341;79986491274;Antônio Machado;antonio.machado1341@gmail.com; VALINHOS  ;16-11-21
6465;678.092.273-00;Célia Simões;celia.simões5465@gmail.com;SOROCABA;23/08/2024
1756;116.491.334-48;Mônica Ribeiro;monica.ribeiro756@gmail.com;Sorocaba;22/06/2025
5712;795.883.033-54;João Araújo;joao.araujo4712@gmail.com;GOIÂNIA;2024-10-28
1715;62447951302;André Assunção;andre.assuncao715@gmail.com;Niterói;2024-03-01
6818;13967743438;Mônica Souza;monica.souza5818@gmail.com;Belo Horizonte;01/08/2024
14076;49694471010;MÔNICA MACHADO;monica.machado5076@gmail.com;Valinhos;2023-01-09
1224;54083866357;Luís Machado;luis.machado224@gmail.com;Sorocaba;30-07-24
3590;22623167591;Maria Souza;maria.souza2590@gmail.com;Valinhos;2019-04-11
10621;659.845.576-65;ANDRÉ PEÇANHA;andre.pecanha1621@gmail.com;Belo Horizonte;05-05-20
3012;16793235397;Ana Araújo;N/A;Belo Horizonte;2022-08-02
4287;836.812.541-33;José Barbosa;jose.barbosa3287@gmail.com;Santo André;2019-01-31
13697;949.940.189-01;FÁBIO GONÇALVES;contato4697@hotmail.com;Valinhos;17-06-25
2604;529.537.740-76;Patrícia Araújo;patricia.araujo1604@gmail.com;Sorocaba;13/04/2019
1377;523.805.525-09;José Barbosa;jose.barbosa377@gmail.com;São Paulo;2020-08-18
6857;90526981474;Luís Souza;luis.souza5857@gmail.com;Goiânia;2023-05-18
3113;57125672108;Ana Silva;N/A;Sorocaba;30/11/2022
5602;52971730433;Maria Souza;maria.souza4602@gmail.com; Sorocaba  ;29/04/2025
2383;07038503693;Conceição Machado;conceicao.machado1383@gmail.com;Niterói;24-03-22
4225;84209274909;Fábio Silva;fabio.silva3225@gmail.com;Campinas;05/06/2019
4461;997.851.344-23;André Assunção;andre.assuncao3461@gmail.com;Valinhos;2021-02-16
4842;33843092605;Célia Barbosa;celia.barbosa3842@gmail.com;RIO DE JANEIRO;23-12-20
5052;846.740.724-76;Célia Silva;celia.silva4052@gmail.com;Campinas;13/10/2025
2378;26769924226;Ana Machado;ana.machado1378@gmail.com;valinhos;17/10/2022
4705;31029932140;Ana Peçanha;ana.pecanha3705@gmail.com; Belo Horizonte  ;2021-01-25
3651;43741269883;Célia Peçanha;celia.pecanha2651@gmail.com;CAMPINAS;21-02-20
5088;77696887017;Antônio Souza;; Niterói  ;08/04/2024
2816;99768160810;Luís Souza;luis.souza1816@gmail.com;Sorocaba;2023-01-27
1483;903.337.363-70;Sebastião Machado;sebastiao.machado483@gmail.com; Curitiba  ;2019-12-11
2605;07675149718;Antônio Souza;antonio.souza1605@gmail.com;Sorocaba;01-05-21
2432;580.018.731-29;Fábio Souza;fabio.souza1432@gmail.com;Campinas;30/12/2024
4458;58775222132;Mônica Gonçalves;monica.goncalves3458@gmail.com;SÃO PAULO;07-09-20
1503;838.903.091-86;André Peçanha;andre.pecanha503@gmail.com;NITERÓI;04/08/2024
2609;15837466177;Antônio Simões;antonio.simões1609@gmail.com;Campinas;2023-07-31
4601;15679972875;Sebastião Souza;sebastiao.souza3601@gmail.com;SÃO PAULO;2021-07-17
14062;30896126900;Sebastião Gonçalves;sebastiao.assuncao5062@gmail.com;CURITIBA;18/04/2024
6313;89748697134;João Peçanha;joao.pecanha5313@gmail.com;Santo André;29-01-24
1538;18594849133;José Assunção;jose.assuncao538@gmail.com;goiânia;17-12-24
4737;65960402831;Antônio Ribeiro;antonio.ribeiro3737@gmail.com;São Paulo;2021-04-22
3253;776.771.928-66;José Silva;jose.silva2253@gmail.com;São Paulo;2023-12-24
6031;85398745719;Válter Peçanha;valter.pecanha5031@gmail.com;Belo Horizonte;27/02/2022
6199;13057541071;Maria Peçanha;maria.pecanha5199@gmail.com;Niterói;12-11-19
3102;8268009047;José Silva;jose.silva2102@gmail.com;SOROCABA;11-05-20
5688;189.514.197-46;Antônio Barbosa;antonio.barbosa4688@gmail.com; Sorocaba  ;2024-06-16
3642;59308227865;Sebastião Machado;sebastiao.machado2642@gmail.com;Niterói;24-09-23
1586;16542356797;André Gonçalves;andre.goncalves586@gmail.com;Goiânia;13-05-23
1430;32788147627;Patrícia Simões;patricia.simões430@gmail.com;Valinhos;2021-10-15
2439;864.497.602-81;Célia Peçanha;celia.pecanha1439@gmail.com; belo horizonte  ;17/07/2025
3480;59666942305;Antônio Araújo;antonio.araujo2480@gmail.com;Rio de Janeiro;21-03-22
3367;33535975905;João Machado;joao.machado2367@gmail.com;Valinhos;2020-05-06
5669;963.867.684-18;Antônio Ribeiro;antonio.ribeiro4669@gmail.com;VALINHOS;01/10/2019
6577;79576513995;Maria Araújo;maria.araujo5577@gmail.com;VALINHOS;21/02/2019
1502;892.419.562-08;Mônica Assunção;monica.assuncao502@gmail.com; SOROCABA  ;2025-07-24
4436;960.087.684-34;Sebastião Assunção;sebastiao.assuncao3436@gmail.com;belo horizonte;2024-03-17
3846;88049704645;André Assunção;andre.assuncao2846@gmail.com;Campinas;11-05-21
6365;186.345.554-02;João Peçanha;joao.pecanha5365@gmail.com;Sorocaba;19/01/2019
4359;524.171.687-40;Célia Gonçalves;celia.goncalves3359@gmail.com;Rio de Janeiro;10/12/2020
5898;12253769800;José Barbosa;jose.barbosa4898@gmail.com;Belo Horizonte;23/01/2022
2252;60012838268;João Souza;joao.souza1252@gmail.com;valinhos;14-05-25
1214;21044789875;Mônica Gonçalves;monica.goncalves214@gmail.com;Sorocaba;11/07/2023
6187;763.459.626-43;Conceição Araújo;conceicao.araujo5187@gmail.com;Valinhos;17-11-20
4155;226.631.543-94;Válter Machado;NULL;Belo Horizonte;2019-11-08
6232;714.113.631-24;Luís Peçanha;luis.pecanha5232@gmail.com;GOIÂNIA;2021-08-01
5940;46145545127;Patrícia Simões;patricia.simões4940@gmail.com;Curitiba;06-06-21
1908;63239791366;Patrícia Simões;patricia.simões908@gmail.com;Sorocaba;26/03/2021
4321;42701823340;Válter Gonçalves;valter.goncalves3321@gmail.com;SÃO PAULO;2021-07-01
4986;411.516.446-84;Fábio Gonçalves;fabio.goncalves3986@gmail.com;Goiânia;02-09-25
4430;54417105600;Fábio Gonçalves;fabio.goncalves3430@gmail.com;Goiânia;2024-03-22
6456;59164897060;André Ribeiro;andre.ribeiro5456@gmail.com;SÃO PAULO;12/08/2025
1996;14448896641;André Simões;andre.simões996@gmail.com;Rio de Janeiro;2023-12-12
2537;65834834833;Ana Assunção;ana.assuncao1537@gmail.com;Goiânia;2024-07-18
2582;24222419800;Válter Araújo;valter.araujo1582@gmail.com;São Paulo;27/01/2021
3514;788.750.513-56;Fábio Souza;fabio.souza2514@gmail.com; BELO HORIZONTE  ;15/01/2020
2323;74698330645;Luís Araújo;-;Sorocaba;07/05/2020
1326;57438421597;Patrícia Araújo;patricia.araujo326@gmail.com;Sorocaba;10/08/2024
6099;804.827.642-95;Mônica Araújo;monica.araujo5099@gmail.com;Rio de Janeiro;08-04-20
2399;50735674809;João Machado;joao.machado1399@gmail.com;Rio de Janeiro;11-10-22
1413;43275604139;Luís Simões;luis.simões413@gmail.com;Curitiba;16-02-20
6859;612.126.834-47;André Souza;andre.souza5859@gmail.com;Goiânia;09-07-19
1068;98569847858;Maria Souza;maria.souza68@gmail.com;Santo André;2024-01-24
6107;534.958.756-03;Antônio Ribeiro;antonio.ribeiro5107@gmail.com;Goiânia;07-01-21
4497;758.101.410-05;Célia Gonçalves;celia.goncalves3497@gmail.com;Niterói;04/05/2023
4671;33812724979;Maria Ribeiro;N/A;Rio de Janeiro;23-03-23
1284;18376452053;Célia Barbosa;celia.barbosa284@gmail.com;Sorocaba;02/08/2019
14655;85214795904;CÉLIA PEÇANHA;contato5655@hotmail.com;santo andré;2021-09-29
3594;44299613872;Maria Barbosa;maria.barbosa2594@gmail.com;GOIÂNIA;24-05-25
2267;3716160857;Maria Machado;maria.machado1267@gmail.com;VALINHOS;06-09-25
2541;29545038071;José Assunção;jose.assuncao1541@gmail.com; CURITIBA  ;27-06-20
1830;22182315578;Sebastião Assunção;sebastiao.assuncao830@gmail.com; Sorocaba  ;2023-09-02
4931;91045141496;Célia Barbosa;celia.barbosa3931@gmail.com;Campinas;05/08/2023
6923;14132704335;Fábio Souza;fabio.souza5923@gmail.com; Santo André  ;10/02/2021
6016;45128589110;João Barbosa;joao.barbosa5016@gmail.com; Niterói  ;30/07/2024
2766;736.703.862-11;Sebastião Simões;sebastiao.simões1766@gmail.com;CAMPINAS;25-03-25
3092;43160325008;Ana Machado;ana.machado2092@gmail.com;Niterói;2021-12-31
3622;46764785694;João Barbosa;joao.barbosa2622@gmail.com;CURITIBA;06-06-22
3376;390.858.306-30;Mônica Barbosa;monica.barbosa2376@gmail.com;Goiânia;2020-05-21
6725;82282585771;Válter Silva;valter.silva5725@gmail.com;Santo André;23-04-20
6019;24367523543;Sebastião Araújo;sebastiao.araujo5019@gmail.com;CAMPINAS;25-09-24
1392;342.801.387-53;Fábio Gonçalves;fabio.goncalves392@gmail.com;campinas;04/04/2023
1052;72787558836;Conceição Araújo;conceicao.araujo52@gmail.com;Rio de Janeiro;2023-08-10
3270;31016636601;Patrícia Gonçalves;patricia.goncalves2270@gmail.com;Curitiba;03-04-22
3437;271.413.427-02;Luís Araújo;luis.araujo2437@gmail.com;Curitiba;30/06/2024
2933;99818100964;Válter Ribeiro;valter.ribeiro1933@gmail.com;Goiânia;18-11-23
3939;385.855.201-17;Maria Assunção;maria.assuncao2939@gmail.com;Belo Horizonte;23-06-22
3490;40061386529;André Machado;andre.machado2490@gmail.com;GOIÂNIA;2022-07-06
12746;12506821261;Ana Assunção;ana.assuncao3746@gmail.com;Rio de Janeiro;26-12-23
1484;853.907.895-39;Luís Peçanha;luis.pecanha484@gmail.com;Sorocaba;05/01/2021
2539;34436958094;Patrícia Ribeiro;patricia.ribeiro1539@gmail.com;São Paulo;06-09-25
5851;416.073.198-88;Válter Ribeiro;valter.ribeiro4851@gmail.com;Sorocaba;2022-10-18
3236;13616576504;José Gonçalves;jose.goncalves2236@gmail.com;GOIÂNIA;2022-09-04
1050;248.086.131-74;Maria Gonçalves;maria.goncalves50@gmail.com;Belo Horizonte;30/05/2024
2686;6069430646;Mônica Gonçalves;monica.goncalves1686@gmail.com;Sorocaba;2020-07-29
3981;97197204097;Válter Machado;valter.machado2981@gmail.com;rio de janeiro;13/03/2021
6217;71578729352;João Barbosa;joao.barbosa5217@gmail.com;Niterói;27-12-20
9451;677.622.827-26;JOSÉ BARBOSA;contato451@hotmail.com;Campinas;14/05/2019
6282;2891041143;Válter Silva;valter.silva5282@gmail.com;Niterói;28/11/2020
6809;34570817785;André Araújo;andre.araujo5809@gmail.com;Rio de Janeiro;2025-06-27
5021;42284746918;Conceição Souza;conceicao.souza4021@gmail.com;SANTO ANDRÉ;19-01-25
5002;25457634469;Mônica Barbosa;monica.barbosa4002@gmail.com;SÃO PAULO;02/05/2023
2964;051.026.583-95;Luís Machado;luis.machado1964@gmail.com;Rio de Janeiro;28-03-24
1479;58323024197;Mônica Gonçalves;monica.goncalves479@gmail.com;Campinas;2024-02-12
4388;52152723104;André Ribeiro;andre.ribeiro3388@gmail.com;Campinas;15/08/2021
5744;69900782860;Maria Peçanha;maria.pecanha4744@gmail.com;São Paulo;24-07-24
3995;4379086828;Patrícia Barbosa;patricia.barbosa2995@gmail.com;Santo André;13-12-22
2331;43021781675;Válter Silva;valter.silva1331@gmail.com;Goiânia;27/06/2021
4627;91431938467;Patrícia Assunção;patricia.assuncao3627@gmail.com;Rio de Janeiro;15/10/2024
4100;90855765712;Fábio Araújo;fabio.araujo3100@gmail.com;Sorocaba;18-07-25
6063;423.823.892-30;Conceição Barbosa;conceicao.barbosa5063@gmail.com;Goiânia;22-03-21
3847;40574119337;Fábio Souza;fabio.souza2847@gmail.com;Rio de Janeiro;2019-10-29
6277;99274662181;André Simões;andre.simões5277@gmail.com;Curitiba;2023-09-07
10278;647.837.031-32;Antônio Barbosa;contato1278@hotmail.com;Valinhos;26-10-19
6604;591.511.613-20;Antônio Barbosa;antonio.barbosa5604@gmail.com;Sorocaba;2025-05-30
6013;47471799331;Sebastião Barbosa;sebastiao.barbosa5013@gmail.com;Sorocaba;11/10/2021
3339;458724220;Luís Ribeiro;luis.ribeiro2339@gmail.com;Niterói;2020-06-10
2047;94248942011;Sebastião Peçanha;sebastiao.pecanha1047@gmail.com;Belo Horizonte;2025-03-30
1889;721.885.666-70;Antônio Souza;antonio.souza889@gmail.com;Niterói;29/09/2019
2474;64447725088;Mônica Gonçalves;monica.goncalves1474@gmail.com;Valinhos;19/05/2022
4189;84047057126;Patrícia Gonçalves;patricia.goncalves3189@gmail.com;Curitiba;13-02-22
1896;45593766118;Mônica Barbosa;monica.barbosa896@gmail.com;Belo Horizonte;22/04/2024
2151;34566311384;Célia Assunção;NULL;Belo Horizonte;27-07-23
2501;90441040470;Conceição Peçanha;conceicao.pecanha1501@gmail.com;Santo André;14-09-22
4557;514.156.173-92;José Ribeiro;jose.ribeiro3557@gmail.com;Campinas;2020-09-22
6559;984.522.059-29;Patrícia Machado;patricia.machado5559@gmail.com;Santo André;2023-02-12
3903;160.862.495-12;Ana Araújo;ana.araujo2903@gmail.com; Goiânia  ;2022-10-28
3631;63743738040;Maria Barbosa;maria.barbosa2631@gmail.com;Rio de Janeiro;26/05/2024
6197;995.091.814-63;André Barbosa;andre.barbosa5197@gmail.com; Rio de Janeiro  ;2020-11-24
2295;332.023.510-95;Conceição Assunção;conceicao.assuncao1295@gmail.com;SÃO PAULO;2021-07-15
6863;02624987231;Conceição Barbosa;N/A; RIO DE JANEIRO  ;03/06/2021
14872;042.787.711-34;LUÍS BARBOSA;contato5872@hotmail.com;campinas;19-08-24
4921;68287571901;Célia Barbosa;celia.barbosa3921@gmail.com;Valinhos;2019-08-01
5082;485.997.526-00;Patrícia Simões;;Curitiba;01/04/2022
2856;71487650728;Patrícia Gonçalves;patricia.goncalves1856@gmail.com; sorocaba  ;26/03/2023
14908;71084256533;José Simões;jose.barbosa5908@gmail.com;Santo André;17/12/2022
5258;22791805532;Válter Simões;-;Santo André;19/01/2019
4312;881.078.632-75;Fábio Simões;NULL;São Paulo;09-05-20
4789;50374361258;Antônio Gonçalves;antonio.goncalves3789@gmail.com;Goiânia;22-11-24
5892;55605923315;Fábio Gonçalves;fabio.goncalves4892@gmail.com;Goiânia;21-07-21
1187;59929378464;João Souza;NULL; São Paulo  ;2021-04-05
5520;183.497.992-77;Fábio Souza;;Sorocaba;08-09-24
2545;19351174590;Conceição Araújo;conceicao.araujo1545@gmail.com;São Paulo;25-04-24
4531;92670136109;Sebastião Peçanha;sebastiao.pecanha3531@gmail.com;Valinhos;2024-02-18
6544;45592815131;Antônio Simões;antonio.simões5544@gmail.com;Rio de Janeiro;28/12/2019
4204;9549686116;Patrícia Araújo;-;Niterói;08-11-19
6547;82623298645;Maria Barbosa;maria.barbosa5547@gmail.com;Niterói;2023-06-03
2917;177.588.562-33;Antônio Barbosa;-;CAMPINAS;12-01-21
2080;741894840;André Ribeiro;andre.ribeiro1080@gmail.com;Valinhos;20-08-23
6855;744.914.223-62;Luís Souza;luis.souza5855@gmail.com;Niterói;2022-10-30
3970;49689509268;Maria Barbosa;maria.barbosa2970@gmail.com;Niterói;17-01-22
2281;867.625.923-25;Sebastião Barbosa;sebastiao.barbosa1281@gmail.com;NITERÓI;04-05-19
2876;35528337224;Patrícia Simões;patricia.simões1876@gmail.com;Goiânia;22-03-25
1901;176.799.359-55;Antônio Ribeiro;antonio.ribeiro901@gmail.com;São Paulo;2025-07-01
5951;89506573174;Célia Assunção;celia.assuncao4951@gmail.com;CURITIBA;2020-06-22
6069;89821744940;Fábio Barbosa;fabio.barbosa5069@gmail.com;Goiânia;27/05/2020
1737;362.292.587-65;Patrícia Peçanha;patricia.pecanha737@gmail.com;belo horizonte;28/05/2022
6368;74993919069;André Souza;andre.souza5368@gmail.com;Valinhos;2020-02-08
3122;645.767.765-76;André Peçanha;andre.pecanha2122@gmail.com;Belo Horizonte;21/04/2025
3584;59426823999;Conceição Assunção;conceicao.assuncao2584@gmail.com;Belo Horizonte;10-01-20
2143;19529635320;Conceição Machado;conceicao.machado1143@gmail.com;são paulo;23/10/2020
9100;11467866970;Conceição Araújo;contato100@hotmail.com;Santo André;08-03-25
4908;37478882404;Fábio Souza;fabio.souza3908@gmail.com;Sorocaba;23/05/2021
1573;4120092852;Sebastião Peçanha;sebastiao.pecanha573@gmail.com;Sorocaba;2025-06-01
5092;115.256.416-11;João Peçanha;joao.pecanha4092@gmail.com;belo horizonte;2019-04-16
5191;28641169288;Mônica Silva;monica.silva4191@gmail.com;Santo André;18/10/2019
2880;37748770093;Célia Souza;celia.souza1880@gmail.com;curitiba;24/01/2020
3643;232.072.486-91;Mônica Souza;monica.souza2643@gmail.com; valinhos  ;12-05-23
4180;27168927841;Célia Barbosa;celia.barbosa3180@gmail.com;Sorocaba;27-02-24
3674;233.152.404-18;Maria Assunção;maria.assuncao2674@gmail.com;Curitiba;2020-08-18
1184;768.701.462-68;Mônica Barbosa;monica.barbosa184@gmail.com;Santo André;10-01-23
3491;35804711806;João Silva;joao.silva2491@gmail.com;CURITIBA;19-09-21
4788;893.298.653-30;Sebastião Souza;sebastiao.souza3788@gmail.com;São Paulo;18-04-25
5663;254.861.508-14;Maria Souza;;RIO DE JANEIRO;2022-11-21
4828;07932008220;Patrícia Ribeiro;patricia.ribeiro3828@gmail.com; NITERÓI  ;20/04/2023
5299;72153570077;Conceição Barbosa;conceicao.barbosa4299@gmail.com; Campinas  ;01/02/2021
2857;16037811024;André Simões;andre.simões1857@gmail.com;São Paulo;2025-06-06
4951;6171255033;Conceição Barbosa;conceicao.barbosa3951@gmail.com;Rio de Janeiro;14/05/2024
1931;35462127627;Conceição Silva;conceicao.silva931@gmail.com;GOIÂNIA;17/05/2021
14402;714.351.200-19;ANDRÉ ASSUNÇÃO;andre.assuncao5402@gmail.com;Campinas;19/02/2025
2064;880.983.221-30;Maria Silva;maria.silva1064@gmail.com; Valinhos  ;2024-11-08
